,translation,reol,Act,Chapter,type,code
30249,为此，我需要得到大家的协助。,hiro,02,05,Trial,03
30250,能不能请你不要随意把人当作幕后黑手，妨碍大家的团结呢？,hiro,02,05,Trial,03
30251,我、我也只是在号召大家团结啊！,leia,02,05,Trial,03
30252,可是你明显很异常啊，希罗……！,leia,02,05,Trial,03
30253,明明一副知道很多事情的样子，却不见有什么说明，自顾自地推进讨论——,leia,02,05,Trial,03
30254,怀疑你是幕后黑手也很正常！,leia,02,05,Trial,03
30255,（就算坦白说明，以目前的状态而言，她们也不太可能会信……）,hiro,02,05,Trial,03
30256,（……该怎么做才能对蕾雅的心灵造成伤害呢）,hiro,02,05,Trial,03
30257,（……和蕾雅相处至今，我注意到了一些事）,hiro,02,05,Trial,03
30258,（她是为了让自己受到瞩目而行动的）,hiro,02,05,Trial,03
30259,（如果能指出潜藏在她内心深处的自我中心主义，或许就——）,hiro,02,05,Trial,03
30260,（……没错，蕾雅的正义感是真实的）,hiro,02,05,Trial,03
30261,（但……正因如此，她的正义感很有可能就是她的压力来源）,hiro,02,05,Trial,03
30262,（虽然很对不住蕾雅……就让我瞄准这点发起进攻吧）,hiro,02,05,Trial,03
30263,……蕾雅，你是个只考虑自己的伪善者。,hiro,02,05,Trial,03
30264,你、你突然在说什么……！？,leia,02,05,Trial,03
30265,一出现问题，你就只顾着独善其身……,hiro,02,05,Trial,03
30266,你根本就没打算守护任何人。,hiro,02,05,Trial,03
30267,……为什么。,leia,02,05,Trial,03
30268,为什么，要说这么过分的话？,leia,02,05,Trial,03
30269,我……在集体中遇到问题时，都是挺身守护大家，和大家一起解决的。,leia,02,05,Trial,03
30270,制作舞台剧的时候也是，我一直以来都是和团队——也就是参加成员们共同进步的。,leia,02,05,Trial,03
30271,我目前在演艺圈的地位，就是最好的证明。,leia,02,05,Trial,03
30272,所以我能确信地说，能守护大家的……只有我！,leia,02,05,Trial,03
30273,（反而让她产生确信了……！）,hiro,02,05,Trial,03
30274,（……该怎么做才能对蕾雅的心灵造成伤害呢）,hiro,02,05,Trial,03
30275,（……和蕾雅相处至今，我注意到了一些事）,hiro,02,05,Trial,03
30276,（她是为了让自己受到瞩目而行动的）,hiro,02,05,Trial,03
30277,（如果能指出潜藏在她内心深处的自我中心主义，或许就——）,hiro,02,05,Trial,03
30278,你在说谎。,hiro,02,05,Trial,03
30279,所谓的守护同伴，不过是你找来的冠冕堂皇的理由罢了。,hiro,02,05,Trial,03
30280,你、你说什么！？,leia,02,05,Trial,03
30281,你真正想守护的，是自己的地位和面子。,hiro,02,05,Trial,03
30282,你只是单纯想引人注目……,hiro,02,05,Trial,03
30283,你就是个渴望受认可的怪物。,hiro,02,05,Trial,03
30284,什、什么……！,leia,02,05,Trial,03
30285,你凭什么，这么说！,leia,02,05,Trial,03
30286,（光看她反应，我就知道我戳中她的弱点了……）,hiro,02,05,Trial,03
30287,（只不过我得注意不能过于拖沓，以免打断了讨论）,hiro,02,05,Trial,03
30288,（我必须震撼她的深层内心……！）,hiro,02,05,Trial,03
30289,（抱歉，就让我尽快剥掉你虚伪的面具吧）,hiro,02,05,Trial,03
30290,你会守护他人？开玩笑吧？,hiro,02,05,Trial,04
30291,一直以来都执着于向世人展示自己的你，会守护他人？,hiro,02,05,Trial,04
30292,为了满足自己的认可欲，至今以来你到底除掉了多少竞争对手呢？,hiro,02,05,Trial,04
30293,"我、我没有<link=""Objection_02_05_04_01"">除掉</link>任何人！",leia,02,05,Trial,04
30294,真的吗？你到底是艺人，并且从你的言行举止也能看出，你的家境应该相当不错……,hiro,02,05,Trial,04
30295,我猜，就算亲自动手的不是你，因你而毁的人也有很多吧。,hiro,02,05,Trial,04
30296,家、家境富裕又怎样，这是两码事！,leia,02,05,Trial,04
30297,"再说了……如果受到这点打击就放弃，就证明那个人的实力<link=""Objection_02_05_04_02"">不过如此</link>……！",leia,02,05,Trial,04
30298,"我是<link=""Objection_02_05_04_03"">堂堂正正</link>地付出努力，才站上舞台的！",leia,02,05,Trial,04
30299,你说的都是毫无根据的诽谤中伤！,leia,02,05,Trial,04
30300,比起这些话题……我们更应该讨论些有建设性的事情，不是吗！,leia,02,05,Trial,04
30301,大家接下来该怎么办……要怎么逃离这座监牢……！,leia,02,05,Trial,04
30302,"希望是存在的！请大家<link=""Objection_02_05_04_04"">紧随我的脚步</link>吧！",leia,02,05,Trial,04
30303,（……没想到我的立场被曲解成阻挠别人进行建设性讨论了）,hiro,02,05,Trial,04
30304,（但我目前的优先事项是诱发她们的魔女化）,hiro,02,05,Trial,04
30305,（我得否定她的主张，掌握讨论的主导权才行……！）,hiro,02,05,Trial,04
30306,你把她们当作垫脚石了,hiro,02,05,Trial,04
30307,返回,hiro,02,05,Trial,04
30308,你太冷血了,hiro,02,05,Trial,04
30309,你有用实力以外的力量,hiro,02,05,Trial,04
30310,没人会追随你,hiro,02,05,Trial,04
30311,如果不是除掉，那就是把她们当作垫脚石了吧。,hiro,02,05,Trial,04
30312,超凡脱俗的外貌……压倒性的吸引力和演技……你凭这些魅惑了所有观众——,hiro,02,05,Trial,04
30313,对于那些想要与你并肩的人，你是不是只把她们当作让自己更显眼的台阶而已？,hiro,02,05,Trial,04
30314,而目的就是成为最显眼的明星。,hiro,02,05,Trial,04
30315,…………呵、哈哈哈……,leia,02,05,Trial,04
30316,别、别这么夸我。,leia,02,05,Trial,04
30317,（居然害羞了……）,hiro,02,05,Trial,04
30318,嗯，是啊……我承认自己确实背景条件优越。,leia,02,05,Trial,04
30319,但是，为了不让人觉得我是纯粹靠背景，我一直都付出了最大的努力。,leia,02,05,Trial,04
30320,如果有人想与我并肩而立——,leia,02,05,Trial,04
30321,我并不会将其当作垫脚石，而是视作互相竞争、共同进步的同志。一直都是这样。,leia,02,05,Trial,04
30322,（唔……我说的话没法撬开她的内心吗？）,hiro,02,05,Trial,04
30323,（……蕾雅拥有在严酷业界积累起来的显赫履历）,hiro,02,05,Trial,04
30324,（看来我这个外行人是无法打破那份自信了）,hiro,02,05,Trial,04
30325,（只不过……在那成功的背后，难道就不存在任何违心的污点了吗？）,hiro,02,05,Trial,04
30326,刚才的发言，就是蕾雅你的本性。,hiro,02,05,Trial,04
30327,对他人无情，而冷血。,hiro,02,05,Trial,04
30328,我猜应该有很多人对你有怨恨吧。,hiro,02,05,Trial,04
30329,你就是一个嘴上自恃英雄，可内心却鄙视他人的冷酷女人。,hiro,02,05,Trial,04
30330,……或许我有时候看起来很冷酷吧。,leia,02,05,Trial,04
30331,我所在的演艺圈，变幻莫测。,leia,02,05,Trial,04
30332,为了生存下去，有时也只能狠下心来。,leia,02,05,Trial,04
30333,被观众厌倦，被对手超越可谓是家常便饭。,leia,02,05,Trial,04
30334,……但，正因如此——,leia,02,05,Trial,04
30335,我根本没有闲工夫去鄙视谁。光是认真对待演艺事业就已经竭尽全力了。,leia,02,05,Trial,04
30336,没错……就算外表看似冷酷，我的演员之魂也始终在炽热地燃烧着。,leia,02,05,Trial,04
30337,（唔……我说的话没法撬开她的内心吗？）,hiro,02,05,Trial,04
30338,（……蕾雅拥有在严酷业界积累起来的显赫履历）,hiro,02,05,Trial,04
30339,（看来我这个外行人是无法打破那份自信了）,hiro,02,05,Trial,04
30340,（只不过……在那成功的背后，难道就不存在任何违心的污点了吗？）,hiro,02,05,Trial,04
30341,连逃脱方法都不知道，光宣扬希望有什么用呢。,hiro,02,05,Trial,04
30342,没人会追随你那肤浅的空想主义的。,hiro,02,05,Trial,04
30343,那总比变得悲观要来得好吧！,leia,02,05,Trial,04
30344,站在领导地位上，就有义务宣讲理想，以免追随者感到不安。,leia,02,05,Trial,04
30345,而且我有实现过诸多理想的成绩！当然了，就是舞台上得来的成绩！,leia,02,05,Trial,04
30346,这次就让我们以这座神秘宅邸为舞台，实现伟大的理想吧！,leia,02,05,Trial,04
30347,来吧各位，请追随我的脚步吧！！,leia,02,05,Trial,04
30348,（她这份自信……这就是领袖魅力吗……！）,hiro,02,05,Trial,04
30349,（……蕾雅拥有在严酷业界积累起来的显赫履历）,hiro,02,05,Trial,04
30350,（看来我这个外行人是无法打破那份自信了）,hiro,02,05,Trial,04
30351,（只不过……在那成功的背后，难道就不存在任何违心的污点了吗？）,hiro,02,05,Trial,04
30352,……真好笑啊。,hiro,02,05,Trial,04
30353,有、有什么好笑的！,leia,02,05,Trial,04
30354,这不明摆着的吗？,hiro,02,05,Trial,04
30355,你在舞台上也用了实力以外的力量，这点由【你身在这座监牢】这个事实就能证明。,hiro,02,05,Trial,04
30356,唔……！？那、那是……！？,leia,02,05,Trial,04
30357,你在舞台上使用的力量，就是——,hiro,02,05,Trial,04
30358,魔法,@choice |#0205Trial04_Choice005|,02,05,Trial,04
30359,金钱,@choice |#0205Trial04_Choice006|,02,05,Trial,04
30360,政治,@choice |#0205Trial04_Choice007|,02,05,Trial,04
30361,压倒性的财力。,hiro,02,05,Trial,04
30362,家境优渥的你，想必在各方面都容易占据优势。,hiro,02,05,Trial,04
30363,……的确，因为家境富裕的缘故，有时我会被人当成靠爸妈一族……,leia,02,05,Trial,04
30364,只不过这一行可没那么简单，光靠背景是无法长久抓住观众的心的。,leia,02,05,Trial,04
30365,虽然我很感谢父母的援助——,leia,02,05,Trial,04
30366,但我想，我至今还能站在舞台上，靠的是我自己的努力，以及身边人的支持。,leia,02,05,Trial,04
30367,（……她用的是别的力量才对）,hiro,02,05,Trial,04
30368,（……回想一下蕾雅——以及我们，为什么被带到这座监牢的【原因】吧）,hiro,02,05,Trial,04
30369,（蕾雅应该是靠【那个】得来的优势，才能源源不断接受曝光的）,hiro,02,05,Trial,04
30370,（对于以演员生涯为傲的蕾雅来说，这是她不愿被指出的事实。我必须揭穿这一点……）,hiro,02,05,Trial,04
30371,（虽然心痛，但我必须当反派当到底……！）,hiro,02,05,Trial,04
30372,政治的力量。,hiro,02,05,Trial,04
30373,既然出身富裕家庭，有大人物政治家在背后支持也不足为奇。,hiro,02,05,Trial,04
30374,……如果我的演艺能得到这个级别的大人物认可，那真是荣幸。,leia,02,05,Trial,04
30375,只不过到目前为止，我和政治还没有交集呢。,leia,02,05,Trial,04
30376,呵呵，请不要太高估我了。,leia,02,05,Trial,04
30377,（……她用的是别的力量才对）,hiro,02,05,Trial,04
30378,（……回想一下蕾雅——以及我们，为什么被带到这座监牢的【原因】吧）,hiro,02,05,Trial,04
30379,（蕾雅应该是靠【那个】得来的优势，才能源源不断接受曝光的）,hiro,02,05,Trial,04
30380,（对于以演员生涯为傲的蕾雅来说，这是她不愿被指出的事实。我必须揭穿这一点……）,hiro,02,05,Trial,04
30381,（虽然心痛，但我必须当反派当到底……！）,hiro,02,05,Trial,04
30382,我猜这一定很爽吧——,hiro,02,05,Trial,04
30383,——用【视线诱导】的魔法，令观众的视线全部集中在你一个人身上。,hiro,02,05,Trial,04
30384,唔唔……！？,leia,02,05,Trial,04
30385,你比别人更有优势。,hiro,02,05,Trial,04
30386,因为——你是【魔女】。,hiro,02,05,Trial,04
30387,不、不对……！我、我、我……！才没有……！,leia,02,05,Trial,04
30388,（……动摇了啊）,hiro,02,05,Trial,04
30389,（……就差一点了。现在蕾雅的内心毫无防备）,hiro,02,05,Trial,04
30390,（就算撒谎也没关系……我要说出能刺激她心理创伤的话，说出她最不想听到的话……！）,hiro,02,05,Trial,04
30391,让我重新宣布——,hiro,02,05,Trial,04
30392,魔女审判，现在开庭。,hiro,02,05,Trial,04
30393,你为了受人瞩目，而持续进行着活动……,hiro,02,05,Trial,05
30394,无论使出什么手段，都必须永远争到第一才甘心。,hiro,02,05,Trial,05
30395,不、不对！我，才没有……！,leia,02,05,Trial,05
30396,哪里不对了？,hiro,02,05,Trial,05
30397,还是说，你要否认你用了魔法吗？,hiro,02,05,Trial,05
30398,这、这个……,leia,02,05,Trial,05
30399,……可是，我并没有做什么不正当的事！,leia,02,05,Trial,05
30400,在试镜或者和他人竞争的时候，我并没有用魔法争取有利地位……,leia,02,05,Trial,05
30401,"只不过是……为了提升<link=""Objection_02_05_05_01"">正式演出</link>的品质……才用过……",leia,02,05,Trial,05
30402,绝、绝不是为了除掉别人才用的魔法！,leia,02,05,Trial,05
30403,"我是为了<link=""Objection_02_05_05_02"">来看我演出的观众</link>……以及为了共同演出的同伴才使用魔法的！",leia,02,05,Trial,05
30404,"请相信我……！不论是现在、过去、还是<link=""Objection_02_05_05_03"">将来</link>……我都不会做那种卑鄙的事情！",leia,02,05,Trial,05
30405,（蕾雅的话里掺杂着谎言）,hiro,02,05,Trial,05
30406,（她话语中的犹豫，大概是缺乏自信和心虚的表现吧）,hiro,02,05,Trial,05
30407,（……只不过，现在指出那一点也没什么大作用）,hiro,02,05,Trial,05
30408,（重要的是，得找到能够震撼支撑蕾雅人格根基的【心理创伤】）,hiro,02,05,Trial,05
30409,（只要对其作出刺激，说不定就能击碎她的内心）,hiro,02,05,Trial,05
30410,（……我还真够恶趣味的）,hiro,02,05,Trial,05
30411,你在正式演出之外也用过,hiro,02,05,Trial,05
